#fields	indicator	indicator_type	meta.source	meta.do_notice
# The following line is for testing only.  Please keep it commented out when running in production.
#time.windows.com	Intel::DOMAIN	Test FQDN	T
smtp.pop-musicsite.com	Intel::DOMAIN	Mandiant APT1 Report	T
smtp.safalife.com	Intel::DOMAIN	Mandiant APT1 Report	T
smtp.satellitebbs.com	Intel::DOMAIN	Mandiant APT1 Report	T
smtp.symanteconline.net	Intel::DOMAIN	Mandiant APT1 Report	T
smtp.todayusa.org	Intel::DOMAIN	Mandiant APT1 Report	T
smtp.usabbs.org	Intel::DOMAIN	Mandiant APT1 Report	T
smtp.usapappers.com	Intel::DOMAIN	Mandiant APT1 Report	T
smtp.usnewssite.com	Intel::DOMAIN	Mandiant APT1 Report	T
smtp.voiceofman.com	Intel::DOMAIN	Mandiant APT1 Report	T
smtp.yahoodaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
snoopy.safalife.com	Intel::DOMAIN	Mandiant APT1 Report	T
snoot.earthsolution.org	Intel::DOMAIN	Mandiant APT1 Report	T
sns.syscation.com	Intel::DOMAIN	Mandiant APT1 Report	T
sns.syscation.net	Intel::DOMAIN	Mandiant APT1 Report	T
soft.advanbusiness.com	Intel::DOMAIN	Mandiant APT1 Report	T
soft.applesoftupdate.com	Intel::DOMAIN	Mandiant APT1 Report	T
soft.cnnnewsdaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
soft.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
soft.nytimesnews.net	Intel::DOMAIN	Mandiant APT1 Report	T
soft.thehealthmood.net	Intel::DOMAIN	Mandiant APT1 Report	T
software.advanbusiness.com	Intel::DOMAIN	Mandiant APT1 Report	T
software.nytimesnews.net	Intel::DOMAIN	Mandiant APT1 Report	T
solar.e-cardsshop.com	Intel::DOMAIN	Mandiant APT1 Report	T
solar.pop-musicsite.com	Intel::DOMAIN	Mandiant APT1 Report	T
solar.reutersnewsonline.com	Intel::DOMAIN	Mandiant APT1 Report	T
soler.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
sona.arrowservice.net	Intel::DOMAIN	Mandiant APT1 Report	T
sonah.earthsolution.org	Intel::DOMAIN	Mandiant APT1 Report	T
songhong.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
sope.purpledaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
sos.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
sotp.purpledaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
source.livemymsn.com	Intel::DOMAIN	Mandiant APT1 Report	T
sp.booksonlineclub.com	Intel::DOMAIN	Mandiant APT1 Report	T
sp.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
space.canadatvsite.com	Intel::DOMAIN	Mandiant APT1 Report	T
spah.earthsolution.org	Intel::DOMAIN	Mandiant APT1 Report	T
spahi.dnsweb.org	Intel::DOMAIN	Mandiant APT1 Report	T
spckl.bigish.net	Intel::DOMAIN	Mandiant APT1 Report	T
spcmon.businessformars.com	Intel::DOMAIN	Mandiant APT1 Report	T
special.earthsolution.org	Intel::DOMAIN	Mandiant APT1 Report	T
sports.aoldaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
sports.aunewsonline.com	Intel::DOMAIN	Mandiant APT1 Report	T
sports.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
sports.canoedaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
sports.chileexe77.com	Intel::DOMAIN	Mandiant APT1 Report	T
sports.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
sports.newsonlinesite.com	Intel::DOMAIN	Mandiant APT1 Report	T
sports.nytimesnews.net	Intel::DOMAIN	Mandiant APT1 Report	T
sports.rssadvanced.org	Intel::DOMAIN	Mandiant APT1 Report	T
sports.staycools.net	Intel::DOMAIN	Mandiant APT1 Report	T
sports.thehealthmood.net	Intel::DOMAIN	Mandiant APT1 Report	T
sports.todayusa.org	Intel::DOMAIN	Mandiant APT1 Report	T
sports.usnewssite.com	Intel::DOMAIN	Mandiant APT1 Report	T
sports.voiceofman.com	Intel::DOMAIN	Mandiant APT1 Report	T
sports.yahoodaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
sports3.earthsolution.org	Intel::DOMAIN	Mandiant APT1 Report	T
sprts.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
spte.bigdepression.net	Intel::DOMAIN	Mandiant APT1 Report	T
squick.bigish.net	Intel::DOMAIN	Mandiant APT1 Report	T
sremx.bigish.net	Intel::DOMAIN	Mandiant APT1 Report	T
srs.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
srs.dnsweb.org	Intel::DOMAIN	Mandiant APT1 Report	T
srs.infosupports.com	Intel::DOMAIN	Mandiant APT1 Report	T
srvmail.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
sslsrv1.infosupports.com	Intel::DOMAIN	Mandiant APT1 Report	T
sslsrv2.infosupports.com	Intel::DOMAIN	Mandiant APT1 Report	T
sslsrv5.infosupports.com	Intel::DOMAIN	Mandiant APT1 Report	T
sslsrv5.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
sslsrv6.infosupports.com	Intel::DOMAIN	Mandiant APT1 Report	T
ssun.arrowservice.net	Intel::DOMAIN	Mandiant APT1 Report	T
star.canoedaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
star.satellitebbs.com	Intel::DOMAIN	Mandiant APT1 Report	T
star.usabbs.org	Intel::DOMAIN	Mandiant APT1 Report	T
stars.advanbusiness.com	Intel::DOMAIN	Mandiant APT1 Report	T
stars.nytimesnews.net	Intel::DOMAIN	Mandiant APT1 Report	T
static.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
stell.purpledaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
step.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
stk.blackcake.net	Intel::DOMAIN	Mandiant APT1 Report	T
stk.infosupports.com	Intel::DOMAIN	Mandiant APT1 Report	T
stock.bigish.net	Intel::DOMAIN	Mandiant APT1 Report	T
stock.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
stone.pop-musicsite.com	Intel::DOMAIN	Mandiant APT1 Report	T
stone.symanteconline.net	Intel::DOMAIN	Mandiant APT1 Report	T
stulaw.bigish.net	Intel::DOMAIN	Mandiant APT1 Report	T
stuwal.gmailboxes.com	Intel::DOMAIN	Mandiant APT1 Report	T
stuwal.newsonet.net	Intel::DOMAIN	Mandiant APT1 Report	T
submarine.defenceonline.net	Intel::DOMAIN	Mandiant APT1 Report	T
submarine.downloadsite.me	Intel::DOMAIN	Mandiant APT1 Report	T
suffering.e-cardsshop.com	Intel::DOMAIN	Mandiant APT1 Report	T
suffering.mcafeepaying.com	Intel::DOMAIN	Mandiant APT1 Report	T
suffering.nationtour.net	Intel::DOMAIN	Mandiant APT1 Report	T
suffering.pop-musicsite.com	Intel::DOMAIN	Mandiant APT1 Report	T
suffering.searchforca.com	Intel::DOMAIN	Mandiant APT1 Report	T
sun.arrowservice.net	Intel::DOMAIN	Mandiant APT1 Report	T
sun.newspappers.org	Intel::DOMAIN	Mandiant APT1 Report	T
sun.usapappers.com	Intel::DOMAIN	Mandiant APT1 Report	T
support.advanbusiness.com	Intel::DOMAIN	Mandiant APT1 Report	T
support.applesoftupdate.com	Intel::DOMAIN	Mandiant APT1 Report	T
support.companyinfosite.com	Intel::DOMAIN	Mandiant APT1 Report	T
support.livemymsn.com	Intel::DOMAIN	Mandiant APT1 Report	T
support.mcafeepaying.com	Intel::DOMAIN	Mandiant APT1 Report	T
support.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
support.satellitebbs.com	Intel::DOMAIN	Mandiant APT1 Report	T
support.searchforca.com	Intel::DOMAIN	Mandiant APT1 Report	T
support.symanteconline.net	Intel::DOMAIN	Mandiant APT1 Report	T
support.thehealthmood.net	Intel::DOMAIN	Mandiant APT1 Report	T
support.todayusa.org	Intel::DOMAIN	Mandiant APT1 Report	T
support.voiceofman.com	Intel::DOMAIN	Mandiant APT1 Report	T
support.webservicesupdate.com	Intel::DOMAIN	Mandiant APT1 Report	T
sute.newsonet.net	Intel::DOMAIN	Mandiant APT1 Report	T
sw.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
swiss.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
sword.bigish.net	Intel::DOMAIN	Mandiant APT1 Report	T
sword.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
syn.arrowservice.net	Intel::DOMAIN	Mandiant APT1 Report	T
sync.ns06.net	Intel::DOMAIN	Mandiant APT1 Report	T
sys.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
sys.newspappers.org	Intel::DOMAIN	Mandiant APT1 Report	T
sys.usapappers.com	Intel::DOMAIN	Mandiant APT1 Report	T
sysj.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
system.satellitebbs.com	Intel::DOMAIN	Mandiant APT1 Report	T
sysy.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
tag.applesoftupdate.com	Intel::DOMAIN	Mandiant APT1 Report	T
tape.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
tape.dnsweb.org	Intel::DOMAIN	Mandiant APT1 Report	T
tape.purpledaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
tclient.arrowservice.net	Intel::DOMAIN	Mandiant APT1 Report	T
tclient.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
teach.usabbs.org	Intel::DOMAIN	Mandiant APT1 Report	T
tech.applesoftupdate.com	Intel::DOMAIN	Mandiant APT1 Report	T
tech.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
tech.saltlakenews.org	Intel::DOMAIN	Mandiant APT1 Report	T
tech.usapappers.com	Intel::DOMAIN	Mandiant APT1 Report	T
tele.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
telnet.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
test.bpyoyo.com	Intel::DOMAIN	Mandiant APT1 Report	T
test.chileexe77.com	Intel::DOMAIN	Mandiant APT1 Report	T
test.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
test.issnbgkit.net	Intel::DOMAIN	Mandiant APT1 Report	T
test.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
test.newsonet.net	Intel::DOMAIN	Mandiant APT1 Report	T
thanhnien.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
thec.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
think.arrowservice.net	Intel::DOMAIN	Mandiant APT1 Report	T
think.purpledaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
tia.gmailboxes.com	Intel::DOMAIN	Mandiant APT1 Report	T
time.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
time.issnbgkit.net	Intel::DOMAIN	Mandiant APT1 Report	T
time.mediaxsds.net	Intel::DOMAIN	Mandiant APT1 Report	T
time.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
time1.mediaxsds.net	Intel::DOMAIN	Mandiant APT1 Report	T
times.nytimesnews.net	Intel::DOMAIN	Mandiant APT1 Report	T
tk.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
tnjs.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
tod.newsonet.net	Intel::DOMAIN	Mandiant APT1 Report	T
top.ifexcel.com	Intel::DOMAIN	Mandiant APT1 Report	T
topmoney.purpledaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
train.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
train.newsonet.net	Intel::DOMAIN	Mandiant APT1 Report	T
travel.cnndaily.net	Intel::DOMAIN	Mandiant APT1 Report	T
travel.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
travel.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
travel.nationtour.net	Intel::DOMAIN	Mandiant APT1 Report	T
trb.arrowservice.net	Intel::DOMAIN	Mandiant APT1 Report	T
trip.arrowservice.net	Intel::DOMAIN	Mandiant APT1 Report	T
trip.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
triu.booksonlineclub.com	Intel::DOMAIN	Mandiant APT1 Report	T
ts.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
tt.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
ttl.tfxdccssl.net	Intel::DOMAIN	Mandiant APT1 Report	T
tx.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
ug-aa.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-aaon.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-aeai.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-ag.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-asg.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-ati.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-bdai.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-bdai.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-bdfa.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-bpd.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-cccc.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-ccr.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-chsaw.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-co.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-cti.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-dfait.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-enrc.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-ga.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-hst.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-hst.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-irpf.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-kfc.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-man.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-mbi.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-nema.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-opm.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-piec.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-pmet.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-pnl.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-rev.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-rj.arrowservice.net	Intel::DOMAIN	Mandiant APT1 Report	T
ug-rj.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-sbig.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-tree.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-tta.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-volpe.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
ug-west.hugesoft.org	Intel::DOMAIN	Mandiant APT1 Report	T
unifh.earthsolution.org	Intel::DOMAIN	Mandiant APT1 Report	T
up.bpyoyo.com	Intel::DOMAIN	Mandiant APT1 Report	T
up.safalife.com	Intel::DOMAIN	Mandiant APT1 Report	T
upback.purpledaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
update.advanbusiness.com	Intel::DOMAIN	Mandiant APT1 Report	T
update.aoldaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
update.aunewsonline.com	Intel::DOMAIN	Mandiant APT1 Report	T
update.booksonlineclub.com	Intel::DOMAIN	Mandiant APT1 Report	T
update.busketball.com	Intel::DOMAIN	Mandiant APT1 Report	T
update.companyinfosite.com	Intel::DOMAIN	Mandiant APT1 Report	T
update.defenceonline.net	Intel::DOMAIN	Mandiant APT1 Report	T
update.dnsweb.org	Intel::DOMAIN	Mandiant APT1 Report	T
update.downloadsite.me	Intel::DOMAIN	Mandiant APT1 Report	T
update.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
update.freshreaders.net	Intel::DOMAIN	Mandiant APT1 Report	T
update.idirectech.com	Intel::DOMAIN	Mandiant APT1 Report	T
update.livemymsn.com	Intel::DOMAIN	Mandiant APT1 Report	T
update.lksoftvc.net	Intel::DOMAIN	Mandiant APT1 Report	T
update.mcafeepaying.com	Intel::DOMAIN	Mandiant APT1 Report	T
update.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
update.nationtour.net	Intel::DOMAIN	Mandiant APT1 Report	T
update.progammerli.com	Intel::DOMAIN	Mandiant APT1 Report	T
update.reutersnewsonline.com	Intel::DOMAIN	Mandiant APT1 Report	T
update.safalife.com	Intel::DOMAIN	Mandiant APT1 Report	T
update.satellitebbs.com	Intel::DOMAIN	Mandiant APT1 Report	T
update.searchforca.com	Intel::DOMAIN	Mandiant APT1 Report	T
update.staycools.net	Intel::DOMAIN	Mandiant APT1 Report	T
update.symanteconline.net	Intel::DOMAIN	Mandiant APT1 Report	T
update.tfxdccssl.net	Intel::DOMAIN	Mandiant APT1 Report	T
update.thehealthmood.net	Intel::DOMAIN	Mandiant APT1 Report	T
update.todayusa.org	Intel::DOMAIN	Mandiant APT1 Report	T
update.usabbs.org	Intel::DOMAIN	Mandiant APT1 Report	T
update.yahoodaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
update7.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
update8.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
updater.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
updatevn.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
upload.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
u-rfc.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
url.blackcake.net	Intel::DOMAIN	Mandiant APT1 Report	T
url.infosupports.com	Intel::DOMAIN	Mandiant APT1 Report	T
us.cnndaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
us.issnbgkit.net	Intel::DOMAIN	Mandiant APT1 Report	T
us.rssadvanced.org	Intel::DOMAIN	Mandiant APT1 Report	T
utex.earthsolution.org	Intel::DOMAIN	Mandiant APT1 Report	T
value.arrowservice.net	Intel::DOMAIN	Mandiant APT1 Report	T
vedio.reutersnewsonline.com	Intel::DOMAIN	Mandiant APT1 Report	T
velp.earthsolution.org	Intel::DOMAIN	Mandiant APT1 Report	T
via.blackcake.net	Intel::DOMAIN	Mandiant APT1 Report	T
via.infosupports.com	Intel::DOMAIN	Mandiant APT1 Report	T
via.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
video.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
vip.issnbgkit.net	Intel::DOMAIN	Mandiant APT1 Report	T
vip.pcclubddk.net	Intel::DOMAIN	Mandiant APT1 Report	T
vip.sportreadok.net	Intel::DOMAIN	Mandiant APT1 Report	T
vis.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
visual.earthsolution.org	Intel::DOMAIN	Mandiant APT1 Report	T
vockl.bigish.net	Intel::DOMAIN	Mandiant APT1 Report	T
vol.infosupports.com	Intel::DOMAIN	Mandiant APT1 Report	T
vop.earthsolution.org	Intel::DOMAIN	Mandiant APT1 Report	T
vope.purpledaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
vopm.earthsolution.org	Intel::DOMAIN	Mandiant APT1 Report	T
vpn.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
vpn.businessformars.com	Intel::DOMAIN	Mandiant APT1 Report	T
vpn.globalowa.com	Intel::DOMAIN	Mandiant APT1 Report	T
vpn.softsolutionbox.net	Intel::DOMAIN	Mandiant APT1 Report	T
vsec.bigdepression.net	Intel::DOMAIN	Mandiant APT1 Report	T
vseh.earthsolution.org	Intel::DOMAIN	Mandiant APT1 Report	T
walk.bigish.net	Intel::DOMAIN	Mandiant APT1 Report	T
walste.purpledaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
wangye.e-cardsshop.com	Intel::DOMAIN	Mandiant APT1 Report	T
wangye.reutersnewsonline.com	Intel::DOMAIN	Mandiant APT1 Report	T
wapi.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
was.arrowservice.net	Intel::DOMAIN	Mandiant APT1 Report	T
water.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
wave.pop-musicsite.com	Intel::DOMAIN	Mandiant APT1 Report	T
wcasekl.purpledaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
wcov.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
wdeh.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
weather.aunewsonline.com	Intel::DOMAIN	Mandiant APT1 Report	T
weather.chileexe77.com	Intel::DOMAIN	Mandiant APT1 Report	T
weather.freshreaders.net	Intel::DOMAIN	Mandiant APT1 Report	T
weather.staycools.net	Intel::DOMAIN	Mandiant APT1 Report	T
weather.usnewssite.com	Intel::DOMAIN	Mandiant APT1 Report	T
weather.yahoodaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
web.advanbusiness.com	Intel::DOMAIN	Mandiant APT1 Report	T
web.applesoftupdate.com	Intel::DOMAIN	Mandiant APT1 Report	T
web.arrowservice.net	Intel::DOMAIN	Mandiant APT1 Report	T
web.companyinfosite.com	Intel::DOMAIN	Mandiant APT1 Report	T
web.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
web.infosupports.com	Intel::DOMAIN	Mandiant APT1 Report	T
web.newspappers.org	Intel::DOMAIN	Mandiant APT1 Report	T
web.rssadvanced.org	Intel::DOMAIN	Mandiant APT1 Report	T
web.saltlakenews.org	Intel::DOMAIN	Mandiant APT1 Report	T
web.searchforca.com	Intel::DOMAIN	Mandiant APT1 Report	T
web.thehealthmood.net	Intel::DOMAIN	Mandiant APT1 Report	T
web.webservicesupdate.com	Intel::DOMAIN	Mandiant APT1 Report	T
webdata.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
webjbs.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
weblog.bigish.net	Intel::DOMAIN	Mandiant APT1 Report	T
weblog.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
webmail.advanbusiness.com	Intel::DOMAIN	Mandiant APT1 Report	T
webmail.aoldaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
webmail.applesoftupdate.com	Intel::DOMAIN	Mandiant APT1 Report	T
webmail.arrowservice.net	Intel::DOMAIN	Mandiant APT1 Report	T
webmail.aunewsonline.com	Intel::DOMAIN	Mandiant APT1 Report	T
webmail.blackcake.net	Intel::DOMAIN	Mandiant APT1 Report	T
webmail.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
webmail.canoedaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
webmail.cnndaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
webmail.companyinfosite.com	Intel::DOMAIN	Mandiant APT1 Report	T
webmail.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
webmail.newsonet.net	Intel::DOMAIN	Mandiant APT1 Report	T
webmail.satellitebbs.com	Intel::DOMAIN	Mandiant APT1 Report	T
webmail.softsolutionbox.net	Intel::DOMAIN	Mandiant APT1 Report	T
webmail.todayusa.org	Intel::DOMAIN	Mandiant APT1 Report	T
webmail.usabbs.org	Intel::DOMAIN	Mandiant APT1 Report	T
webmail.usapappers.com	Intel::DOMAIN	Mandiant APT1 Report	T
webmail.usnewssite.com	Intel::DOMAIN	Mandiant APT1 Report	T
webmail.ustvb.com	Intel::DOMAIN	Mandiant APT1 Report	T
webmail.worthhummer.net	Intel::DOMAIN	Mandiant APT1 Report	T
webmail.yahoodaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
webmailh.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
webmails.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
webmailw.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
webs.newspappers.org	Intel::DOMAIN	Mandiant APT1 Report	T
wed5.blackcake.net	Intel::DOMAIN	Mandiant APT1 Report	T
wed5.infosupports.com	Intel::DOMAIN	Mandiant APT1 Report	T
week.canadatvsite.com	Intel::DOMAIN	Mandiant APT1 Report	T
week.canoedaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
weg.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
wehmail.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
west.freshreaders.net	Intel::DOMAIN	Mandiant APT1 Report	T
west.newsonet.net	Intel::DOMAIN	Mandiant APT1 Report	T
west1.newsonet.net	Intel::DOMAIN	Mandiant APT1 Report	T
westjoe.purpledaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
westking.bigish.net	Intel::DOMAIN	Mandiant APT1 Report	T
westking.comrepair.net	Intel::DOMAIN	Mandiant APT1 Report	T
westkl.blackberrycluter.com	Intel::DOMAIN	Mandiant APT1 Report	T
westkl.worthhummer.net	Intel::DOMAIN	Mandiant APT1 Report	T
westnew.marsbrother.com	Intel::DOMAIN	Mandiant APT1 Report	T
wfcx.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
wff.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
wgl.infobusinessus.org	Intel::DOMAIN	Mandiant APT1 Report	T
wgw.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
wh1.bigish.net	Intel::DOMAIN	Mandiant APT1 Report	T
what.arrowservice.net	Intel::DOMAIN	Mandiant APT1 Report	T
whi.bigish.net	Intel::DOMAIN	Mandiant APT1 Report	T
windows.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
wins.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
wish.e-cardsshop.com	Intel::DOMAIN	Mandiant APT1 Report	T
wk.gmailboxes.com	Intel::DOMAIN	Mandiant APT1 Report	T
wmp.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
wnam.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
wnara.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
wned.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
wnew.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
woil.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
women.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
wopec.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
wopm.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
work.canadatvsite.com	Intel::DOMAIN	Mandiant APT1 Report	T
work.canoedaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
work.jobsadvanced.com	Intel::DOMAIN	Mandiant APT1 Report	T
work.satellitebbs.com	Intel::DOMAIN	Mandiant APT1 Report	T
work.todayusa.org	Intel::DOMAIN	Mandiant APT1 Report	T
work.yahoodaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
workstation.arrowservice.net	Intel::DOMAIN	Mandiant APT1 Report	T
world.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
